日期,话题热度占比（%）,95%置信区间上界（%）,95%置信区间下界（%）,话题热度占比预测（%）,置信度为95%的预测区间上界（%）,置信度为95%的预测区间下界（%）
2013/1/1,0.621285966,1.266594565,-0.024022632,,,
2013/1/8,0.406086911,1.051395509,-0.239221687,,,
2013/1/15,0.422847683,1.068156281,-0.222460915,,,
2013/1/22,0.422528334,1.067836932,-0.222780265,,,
2013/1/29,0.393845278,1.039153877,-0.25146332,,,
2013/2/5,0.304530126,0.949838724,-0.340778473,,,
2013/2/19,0.327002027,0.972310625,-0.318306571,,,
2013/2/26,0.287285414,0.932594012,-0.358023185,,,
2013/3/5,0.249179321,0.894487919,-0.396129278,,,
2013/3/12,0.217775187,0.863083785,-0.427533411,,,
2013/3/19,0.25952345,0.904832048,-0.385785148,,,
2013/3/26,0.24668597,0.891994568,-0.398622628,,,
2013/4/2,0.303752615,0.949061213,-0.341555984,,,
2013/4/9,0.300364478,0.945673076,-0.34494412,,,
2013/4/16,0.270411446,0.915720044,-0.374897152,,,
2013/4/23,0.272031369,0.917339968,-0.373277229,,,
2013/4/30,0.31350333,0.958811928,-0.331805269,,,
2013/5/7,0.254985537,0.900294135,-0.390323061,,,
2013/5/14,0.265028745,0.910337343,-0.380279853,,,
2013/5/21,0.346221374,0.991529972,-0.299087224,,,
2013/5/28,0.542813081,1.188121679,-0.102495517,,,
2013/6/4,0.490518051,1.135826649,-0.154790547,,,
2013/6/11,0.63296537,1.278273969,-0.012343228,,,
2013/6/18,0.605155348,1.250463946,-0.040153251,,,
2013/6/25,0.590455016,1.235763614,-0.054853582,,,
2013/7/2,0.432530137,1.077838736,-0.212778461,,,
2013/7/9,0.502801428,1.148110027,-0.14250717,,,
2013/7/16,0.537934537,1.183243135,-0.107374061,,,
2013/7/23,0.49779667,1.143105268,-0.147511928,,,
2013/7/30,0.454480119,1.099788718,-0.190828479,,,
2013/8/6,0.414623948,1.059932546,-0.23068465,,,
2013/8/13,0.483737361,1.12904596,-0.161571237,,,
2013/8/20,0.50605121,1.151359809,-0.139257388,,,
2013/8/27,0.40734771,1.052656309,-0.237960888,,,
2013/9/3,0.50099385,1.146302448,-0.144314748,,,
2013/9/10,0.437503322,1.08281192,-0.207805276,,,
2013/9/17,0.583908574,1.229217172,-0.061400024,,,
2013/9/24,0.480822746,1.126131344,-0.164485853,,,
2013/10/1,0.587415439,1.232724037,-0.05789316,,,
2013/10/8,0.445513031,1.090821629,-0.199795567,,,
2013/10/15,0.532733264,1.178041863,-0.112575334,,,
2013/10/22,0.379703808,1.025012407,-0.26560479,,,
2013/10/29,0.347163085,0.992471684,-0.298145513,,,
2013/11/5,0.458432225,1.103740824,-0.186876373,,,
2013/11/12,0.391607852,1.03691645,-0.253700746,,,
2013/11/19,0.426778294,1.072086892,-0.218530304,,,
2013/11/26,0.434561118,1.079869716,-0.210747481,,,
2013/12/3,0.425360594,1.070669192,-0.219948005,,,
2013/12/10,0.47130526,1.116613858,-0.174003338,,,
2013/12/17,0.384538282,1.02984688,-0.260770316,,,
2013/12/24,0.458449639,1.103758237,-0.18685896,,,
2014/1/1,0.412410279,1.057718877,-0.232898319,,,
2014/1/8,0.611001493,1.256310091,-0.034307106,,,
2014/1/15,0.605486226,1.250794825,-0.039822372,,,
2014/1/22,0.638519647,1.283828245,-0.006788951,,,
2014/1/29,0.605585758,1.250894356,-0.03972284,,,
2014/2/5,0.998605408,1.643914007,0.35329681,,,
2014/2/12,0.727667609,1.372976207,0.082359011,,,
2014/2/19,0.755182002,1.400490601,0.109873404,,,
2014/2/26,0.781331318,1.426639916,0.136022719,,,
2014/3/5,0.969975427,1.615284026,0.324666829,,,
2014/3/12,0.817025182,1.462333781,0.171716584,,,
2014/3/19,0.744109859,1.389418457,0.098801261,,,
2014/3/26,0.755036322,1.40034492,0.109727723,,,
2014/4/2,0.65238418,1.297692778,0.007075582,,,
2014/4/9,0.84664499,1.491953588,0.201336392,,,
2014/4/16,0.79019123,1.435499828,0.144882632,,,
2014/4/23,0.637189805,1.282498403,-0.008118793,,,
2014/4/30,0.716902123,1.362210721,0.071593524,,,
2014/5/7,0.518021036,1.163329634,-0.127287562,,,
2014/5/14,0.673735719,1.319044318,0.028427121,,,
2014/5/21,0.482445019,1.127753617,-0.162863579,,,
2014/5/28,0.723052179,1.368360777,0.07774358,,,
2014/6/4,0.648045741,1.293354339,0.002737143,,,
2014/6/11,0.640588365,1.285896963,-0.004720234,,,
2014/6/18,0.594646432,1.239955031,-0.050662166,,,
2014/6/25,0.90336697,1.548675568,0.258058371,,,
2014/7/2,0.749150682,1.39445928,0.103842083,,,
2014/7/9,0.70043935,1.345747948,0.055130751,,,
2014/7/16,0.668325464,1.313634062,0.023016866,,,
2014/7/23,0.636904092,1.28221269,-0.008404507,,,
2014/7/30,0.566666734,1.211975332,-0.078641864,,,
2014/12/17,0.473396326,1.118704924,-0.171912273,,,
2014/12/24,0.451959028,1.097267626,-0.19334957,,,
2014/12/31,0.370643776,1.015952374,-0.274664823,,,
2015/1/1,0.364523837,1.009832435,-0.280784761,,,
2015/1/8,0.333645085,0.978953683,-0.311663513,,,
2015/1/15,0.296558177,0.941866776,-0.348750421,,,
2015/1/22,0.412071444,1.057380042,-0.233237154,,,
2015/1/29,0.316641213,0.961949812,-0.328667385,,,
2015/2/5,0.35219157,0.997500168,-0.293117029,,,
2015/2/12,0.329071234,0.974379833,-0.316237364,,,
2015/2/19,0.367862294,1.013170892,-0.277446304,,,
2015/2/26,0.343533446,0.988842045,-0.301775152,,,
