日期,话题热度占比（%）,95%置信区间上界（%）,95%置信区间下界（%）,话题热度占比预测（%）,置信度为95%的预测区间上界（%）,置信度为95%的预测区间下界（%）
2013/1/1,0.959231979,1.931870286,-0.013406329,,,
2013/1/8,0.92987884,1.902517148,-0.042759467,,,
2013/1/15,1.04021499,2.012853297,0.067576682,,,
2013/1/22,1.299180038,2.271818346,0.326541731,,,
2013/1/29,1.126554802,2.099193109,0.153916495,,,
2013/2/5,0.778292318,1.750930625,-0.194345989,,,
2013/2/19,0.874481317,1.847119625,-0.09815699,,,
2013/2/26,1.026553975,1.999192283,0.053915668,,,
2013/3/5,1.153754157,2.126392464,0.18111585,,,
2013/3/12,1.279388307,2.252026614,0.306749999,,,
2013/3/19,1.301181026,2.273819333,0.328542719,,,
2013/3/26,1.047503161,2.020141469,0.074864854,,,
2013/4/2,0.920623088,1.893261395,-0.05201522,,,
2013/4/9,0.891454616,1.864092923,-0.081183691,,,
2013/4/16,0.94743127,1.920069578,-0.025207037,,,
2013/4/23,1.233219403,2.20585771,0.260581096,,,
2013/4/30,1.164718805,2.137357112,0.192080498,,,
2013/5/7,0.973168106,1.945806413,0.000529799,,,
2013/5/14,0.872336357,1.844974665,-0.10030195,,,
2013/5/21,0.915728328,1.888366635,-0.056909979,,,
2013/5/28,0.84990375,1.822542058,-0.122734557,,,
2013/6/4,0.916368474,1.889006782,-0.056269833,,,
2013/6/11,0.782904915,1.755543222,-0.189733393,,,
2013/6/18,0.71980407,1.692442377,-0.252834238,,,
2013/6/25,0.972959463,1.945597771,0.000321156,,,
2013/7/2,1.178877135,2.151515442,0.206238828,,,
2013/7/9,1.107675393,2.080313701,0.135037086,,,
2013/7/16,0.912233545,1.884871852,-0.060404762,,,
2013/7/23,0.883365633,1.85600394,-0.089272674,,,
2013/7/30,1.042523491,2.015161798,0.069885184,,,
2013/8/6,1.295435087,2.268073394,0.322796779,,,
2013/8/13,1.18522762,2.157865927,0.212589312,,,
2013/8/20,1.0900312,2.062669508,0.117392893,,,
2013/8/27,0.964191274,1.936829582,-0.008447033,,,
2013/9/3,1.098546912,2.071185219,0.125908604,,,
2013/9/10,1.371648372,2.34428668,0.399010065,,,
2013/9/17,1.098345228,2.070983535,0.12570692,,,
2013/9/24,0.74273525,1.715373557,-0.229903057,,,
2013/10/1,1.002545633,1.97518394,0.029907325,,,
2013/10/8,0.992400235,1.965038542,0.019761928,,,
2013/10/15,0.922452784,1.895091091,-0.050185524,,,
2013/10/22,0.788496855,1.761135162,-0.184141452,,,
2013/10/29,0.932311293,1.904949601,-0.040327014,,,
2013/11/5,0.891754727,1.864393035,-0.08088358,,,
2013/11/12,0.793666127,1.766304435,-0.17897218,,,
2013/11/19,0.761954143,1.73459245,-0.210684164,,,
2013/11/26,0.807904929,1.780543237,-0.164733378,,,
2013/12/3,0.899065644,1.871703951,-0.073572664,,,
2013/12/10,0.827755882,1.800394189,-0.144882425,,,
2013/12/17,0.848142867,1.820781175,-0.12449544,,,
2013/12/24,0.975764916,1.948403223,0.003126608,,,
2014/1/1,1.029934646,2.002572953,0.057296338,,,
2014/1/8,0.787571788,1.760210095,-0.18506652,,,
2014/1/15,0.939376345,1.912014652,-0.033261963,,,
2014/1/22,1.08294895,2.055587257,0.110310642,,,
2014/1/29,0.886689938,1.859328245,-0.08594837,,,
2014/2/5,0.920017321,1.892655629,-0.052620986,,,
2014/2/12,0.979625081,1.952263389,0.006986774,,,
2014/2/19,0.994149379,1.966787686,0.021511071,,,
2014/2/26,1.036792822,2.009431129,0.064154514,,,
2014/3/5,0.80076064,1.773398948,-0.171877667,,,
2014/3/12,0.782645911,1.755284219,-0.189992396,,,
2014/3/19,1.018846557,1.991484864,0.04620825,,,
2014/3/26,0.930660358,1.903298665,-0.041977949,,,
2014/4/2,0.781302207,1.753940514,-0.191336101,,,
2014/4/9,0.864844492,1.837482799,-0.107793815,,,
2014/4/16,0.787822551,1.760460858,-0.184815756,,,
2014/4/23,0.928622045,1.901260352,-0.044016263,,,
2014/4/30,0.929439779,1.902078087,-0.043198528,,,
2014/5/7,1.063469709,2.036108016,0.090831401,,,
2014/5/14,1.076013086,2.048651393,0.103374778,,,
2014/5/21,0.778466835,1.751105142,-0.194171472,,,
2014/5/28,0.832281185,1.804919492,-0.140357122,,,
2014/6/4,0.93374212,1.906380427,-0.038896187,,,
2014/6/11,1.129885935,2.102524243,0.157247628,,,
2014/6/18,1.049273849,2.021912157,0.076635542,,,
2014/6/25,0.927399845,1.900038153,-0.045238462,,,
2014/7/2,1.021886565,1.994524873,0.049248258,,,
2014/7/9,1.084790214,2.057428522,0.112151907,,,
2014/7/16,0.884043627,1.856681934,-0.08859468,,,
2014/7/23,0.727205344,1.699843651,-0.245432963,,,
2014/7/30,0.917647748,1.890286055,-0.054990559,,,
2014/12/17,0.787328047,1.759966355,-0.18531026,,,
2014/12/24,0.804464826,1.777103133,-0.168173481,,,
2014/12/31,0.776245453,1.748883761,-0.196392854,,,
2015/1/1,0.776540942,1.749179249,-0.196097365,,,
2015/1/8,0.834560645,1.807198953,-0.138077662,,,
2015/1/15,0.732518029,1.705156336,-0.240120279,,,
2015/1/22,0.750379384,1.723017691,-0.222258924,,,
2015/1/29,0.809690458,1.782328765,-0.16294785,,,
2015/2/5,0.73616604,1.708804347,-0.236472268,,,
2015/2/12,0.615848388,1.588486696,-0.356789919,,,
2015/2/19,0.812898735,1.785537042,-0.159739573,,,
2015/2/26,0.844778993,1.8174173,-0.127859314,,,
2015/3/5,0.668966851,1.641605158,-0.303671457,,,
2015/3/12,0.720360342,1.692998649,-0.252277966,,,
2015/3/19,0.809625486,1.782263793,-0.163012822,,,
2015/3/26,0.860359002,1.832997309,-0.112279306,,,
2015/4/2,0.734398442,1.707036749,-0.238239866,,,
2015/4/9,0.612462066,1.585100374,-0.360176241,,,
2015/4/16,0.678113793,1.650752101,-0.294524514,,,
2015/4/23,0.847613743,1.82025205,-0.125024565,,,
2015/4/30,0.814897962,1.78753627,-0.157740345,,,
2015/5/7,1.287787655,2.260425962,0.315149348,,,
2015/5/14,1.284352642,2.256990949,0.311714334,,,
2015/5/21,0.41843252,1.391070828,-0.554205787,,,
2015/5/28,0.706125202,1.67876351,-0.266513105,,,
2015/6/4,0.995416111,1.968054418,0.022777804,,,
2015/6/11,1.269635166,2.242273473,0.296996858,,,
2015/6/18,1.122057482,2.094695789,0.149419174,,,
2015/6/25,0.838497846,1.811136153,-0.134140461,,,
2015/7/2,0.881927264,1.854565572,-0.090711043,,,
2015/7/9,1.033720766,2.006359073,0.061082458,,,
2015/7/16,0.839163638,1.811801945,-0.133474669,,,
2015/7/23,0.421341594,1.393979902,-0.551296713,,,
2015/7/30,0.847570773,1.82020908,-0.125067535,,,
2015/8/6,0.715238431,1.687876739,-0.257399876,,,
2015/8/13,0.880064327,1.852702634,-0.092573981,,,
2015/8/20,0.882430489,1.855068797,-0.090207818,,,
2015/8/27,0.816831521,1.789469829,-0.155806786,,,
2015/9/3,0.699768107,1.672406414,-0.272870201,,,
2015/9/10,0.736111207,1.708749514,-0.236527101,,,
2015/9/17,0.917767251,1.890405558,-0.054871056,,,
2015/9/24,0.979762537,1.952400845,0.00712423,,,
2015/10/1,0.875162539,1.847800846,-0.097475769,,,
2015/10/8,0.800619133,1.773257441,-0.172019174,,,
2015/10/15,0.759991556,1.732629863,-0.212646752,,,
2015/10/22,0.862279925,1.834918233,-0.110358382,,,
2015/10/29,1.072267188,2.044905495,0.09962888,,,
2015/11/5,1.054740329,2.027378637,0.082102022,,,
2015/11/12,0.950635164,1.923273471,-0.022003143,,,
2015/11/19,0.917995377,1.890633685,-0.05464293,,,
2015/11/26,0.882456797,1.855095104,-0.09018151,,,
